DateKey	FullDate	Year	Quarter	MonthNumber	MonthName	YearMonth	DayOfMonth	DayName	IsWeekend	FiscalYearSA	SeasonSouthernAfrica
20170517	2017-05-17	2017	2	5	May	2017-05	17	Wednesday	0	FY2017/18	Autumn
20170518	2017-05-18	2017	2	5	May	2017-05	18	Thursday	0	FY2017/18	Autumn
20170519	2017-05-19	2017	2	5	May	2017-05	19	Friday	0	FY2017/18	Autumn
20170520	2017-05-20	2017	2	5	May	2017-05	20	Saturday	1	FY2017/18	Autumn
20170521	2017-05-21	2017	2	5	May	2017-05	21	Sunday	1	FY2017/18	Autumn
20170522	2017-05-22	2017	2	5	May	2017-05	22	Monday	0	FY2017/18	Autumn
20170523	2017-05-23	2017	2	5	May	2017-05	23	Tuesday	0	FY2017/18	Autumn
20170524	2017-05-24	2017	2	5	May	2017-05	24	Wednesday	0	FY2017/18	Autumn
20170525	2017-05-25	2017	2	5	May	2017-05	25	Thursday	0	FY2017/18	Autumn
20170526	2017-05-26	2017	2	5	May	2017-05	26	Friday	0	FY2017/18	Autumn
20170527	2017-05-27	2017	2	5	May	2017-05	27	Saturday	1	FY2017/18	Autumn
20170528	2017-05-28	2017	2	5	May	2017-05	28	Sunday	1	FY2017/18	Autumn
20170529	2017-05-29	2017	2	5	May	2017-05	29	Monday	0	FY2017/18	Autumn
20170530	2017-05-30	2017	2	5	May	2017-05	30	Tuesday	0	FY2017/18	Autumn
20170531	2017-05-31	2017	2	5	May	2017-05	31	Wednesday	0	FY2017/18	Autumn
20170601	2017-06-01	2017	2	6	June	2017-06	1	Thursday	0	FY2017/18	Winter
20170602	2017-06-02	2017	2	6	June	2017-06	2	Friday	0	FY2017/18	Winter
20170603	2017-06-03	2017	2	6	June	2017-06	3	Saturday	1	FY2017/18	Winter
20170604	2017-06-04	2017	2	6	June	2017-06	4	Sunday	1	FY2017/18	Winter
20170605	2017-06-05	2017	2	6	June	2017-06	5	Monday	0	FY2017/18	Winter
20170606	2017-06-06	2017	2	6	June	2017-06	6	Tuesday	0	FY2017/18	Winter
20170607	2017-06-07	2017	2	6	June	2017-06	7	Wednesday	0	FY2017/18	Winter
20170608	2017-06-08	2017	2	6	June	2017-06	8	Thursday	0	FY2017/18	Winter
20170609	2017-06-09	2017	2	6	June	2017-06	9	Friday	0	FY2017/18	Winter
20170610	2017-06-10	2017	2	6	June	2017-06	10	Saturday	1	FY2017/18	Winter
20170611	2017-06-11	2017	2	6	June	2017-06	11	Sunday	1	FY2017/18	Winter
20170612	2017-06-12	2017	2	6	June	2017-06	12	Monday	0	FY2017/18	Winter
20170613	2017-06-13	2017	2	6	June	2017-06	13	Tuesday	0	FY2017/18	Winter
20170614	2017-06-14	2017	2	6	June	2017-06	14	Wednesday	0	FY2017/18	Winter
20170615	2017-06-15	2017	2	6	June	2017-06	15	Thursday	0	FY2017/18	Winter
20170616	2017-06-16	2017	2	6	June	2017-06	16	Friday	0	FY2017/18	Winter
20170617	2017-06-17	2017	2	6	June	2017-06	17	Saturday	1	FY2017/18	Winter
20170618	2017-06-18	2017	2	6	June	2017-06	18	Sunday	1	FY2017/18	Winter
20170619	2017-06-19	2017	2	6	June	2017-06	19	Monday	0	FY2017/18	Winter
20170620	2017-06-20	2017	2	6	June	2017-06	20	Tuesday	0	FY2017/18	Winter
20170621	2017-06-21	2017	2	6	June	2017-06	21	Wednesday	0	FY2017/18	Winter
20170622	2017-06-22	2017	2	6	June	2017-06	22	Thursday	0	FY2017/18	Winter
20170623	2017-06-23	2017	2	6	June	2017-06	23	Friday	0	FY2017/18	Winter
20170624	2017-06-24	2017	2	6	June	2017-06	24	Saturday	1	FY2017/18	Winter
20170625	2017-06-25	2017	2	6	June	2017-06	25	Sunday	1	FY2017/18	Winter
20170626	2017-06-26	2017	2	6	June	2017-06	26	Monday	0	FY2017/18	Winter
20170627	2017-06-27	2017	2	6	June	2017-06	27	Tuesday	0	FY2017/18	Winter
20170628	2017-06-28	2017	2	6	June	2017-06	28	Wednesday	0	FY2017/18	Winter
20170629	2017-06-29	2017	2	6	June	2017-06	29	Thursday	0	FY2017/18	Winter
20170630	2017-06-30	2017	2	6	June	2017-06	30	Friday	0	FY2017/18	Winter
20170701	2017-07-01	2017	3	7	July	2017-07	1	Saturday	1	FY2017/18	Winter
20170702	2017-07-02	2017	3	7	July	2017-07	2	Sunday	1	FY2017/18	Winter
20170703	2017-07-03	2017	3	7	July	2017-07	3	Monday	0	FY2017/18	Winter
20170704	2017-07-04	2017	3	7	July	2017-07	4	Tuesday	0	FY2017/18	Winter
20170705	2017-07-05	2017	3	7	July	2017-07	5	Wednesday	0	FY2017/18	Winter
20170706	2017-07-06	2017	3	7	July	2017-07	6	Thursday	0	FY2017/18	Winter
20170707	2017-07-07	2017	3	7	July	2017-07	7	Friday	0	FY2017/18	Winter
20170708	2017-07-08	2017	3	7	July	2017-07	8	Saturday	1	FY2017/18	Winter
20170709	2017-07-09	2017	3	7	July	2017-07	9	Sunday	1	FY2017/18	Winter
20170710	2017-07-10	2017	3	7	July	2017-07	10	Monday	0	FY2017/18	Winter
20170711	2017-07-11	2017	3	7	July	2017-07	11	Tuesday	0	FY2017/18	Winter
20170712	2017-07-12	2017	3	7	July	2017-07	12	Wednesday	0	FY2017/18	Winter
20170713	2017-07-13	2017	3	7	July	2017-07	13	Thursday	0	FY2017/18	Winter
20170714	2017-07-14	2017	3	7	July	2017-07	14	Friday	0	FY2017/18	Winter
20170715	2017-07-15	2017	3	7	July	2017-07	15	Saturday	1	FY2017/18	Winter
20170716	2017-07-16	2017	3	7	July	2017-07	16	Sunday	1	FY2017/18	Winter
20170717	2017-07-17	2017	3	7	July	2017-07	17	Monday	0	FY2017/18	Winter
20170718	2017-07-18	2017	3	7	July	2017-07	18	Tuesday	0	FY2017/18	Winter
20170719	2017-07-19	2017	3	7	July	2017-07	19	Wednesday	0	FY2017/18	Winter
20170720	2017-07-20	2017	3	7	July	2017-07	20	Thursday	0	FY2017/18	Winter
20170721	2017-07-21	2017	3	7	July	2017-07	21	Friday	0	FY2017/18	Winter
20170722	2017-07-22	2017	3	7	July	2017-07	22	Saturday	1	FY2017/18	Winter
20170723	2017-07-23	2017	3	7	July	2017-07	23	Sunday	1	FY2017/18	Winter
20170724	2017-07-24	2017	3	7	July	2017-07	24	Monday	0	FY2017/18	Winter
20170725	2017-07-25	2017	3	7	July	2017-07	25	Tuesday	0	FY2017/18	Winter
20170726	2017-07-26	2017	3	7	July	2017-07	26	Wednesday	0	FY2017/18	Winter
20170727	2017-07-27	2017	3	7	July	2017-07	27	Thursday	0	FY2017/18	Winter
20170728	2017-07-28	2017	3	7	July	2017-07	28	Friday	0	FY2017/18	Winter
20170729	2017-07-29	2017	3	7	July	2017-07	29	Saturday	1	FY2017/18	Winter
20170730	2017-07-30	2017	3	7	July	2017-07	30	Sunday	1	FY2017/18	Winter
20170731	2017-07-31	2017	3	7	July	2017-07	31	Monday	0	FY2017/18	Winter
20170801	2017-08-01	2017	3	8	August	2017-08	1	Tuesday	0	FY2017/18	Winter
20170802	2017-08-02	2017	3	8	August	2017-08	2	Wednesday	0	FY2017/18	Winter
20170803	2017-08-03	2017	3	8	August	2017-08	3	Thursday	0	FY2017/18	Winter
20170804	2017-08-04	2017	3	8	August	2017-08	4	Friday	0	FY2017/18	Winter
20170805	2017-08-05	2017	3	8	August	2017-08	5	Saturday	1	FY2017/18	Winter
20170806	2017-08-06	2017	3	8	August	2017-08	6	Sunday	1	FY2017/18	Winter
20170807	2017-08-07	2017	3	8	August	2017-08	7	Monday	0	FY2017/18	Winter
20170808	2017-08-08	2017	3	8	August	2017-08	8	Tuesday	0	FY2017/18	Winter
20170809	2017-08-09	2017	3	8	August	2017-08	9	Wednesday	0	FY2017/18	Winter
20170810	2017-08-10	2017	3	8	August	2017-08	10	Thursday	0	FY2017/18	Winter
20170811	2017-08-11	2017	3	8	August	2017-08	11	Friday	0	FY2017/18	Winter
20170812	2017-08-12	2017	3	8	August	2017-08	12	Saturday	1	FY2017/18	Winter
20170813	2017-08-13	2017	3	8	August	2017-08	13	Sunday	1	FY2017/18	Winter
20170814	2017-08-14	2017	3	8	August	2017-08	14	Monday	0	FY2017/18	Winter
20170815	2017-08-15	2017	3	8	August	2017-08	15	Tuesday	0	FY2017/18	Winter
20170816	2017-08-16	2017	3	8	August	2017-08	16	Wednesday	0	FY2017/18	Winter
20170817	2017-08-17	2017	3	8	August	2017-08	17	Thursday	0	FY2017/18	Winter
20170818	2017-08-18	2017	3	8	August	2017-08	18	Friday	0	FY2017/18	Winter
20170819	2017-08-19	2017	3	8	August	2017-08	19	Saturday	1	FY2017/18	Winter
20170820	2017-08-20	2017	3	8	August	2017-08	20	Sunday	1	FY2017/18	Winter
20170821	2017-08-21	2017	3	8	August	2017-08	21	Monday	0	FY2017/18	Winter
20170822	2017-08-22	2017	3	8	August	2017-08	22	Tuesday	0	FY2017/18	Winter
20170823	2017-08-23	2017	3	8	August	2017-08	23	Wednesday	0	FY2017/18	Winter
20170824	2017-08-24	2017	3	8	August	2017-08	24	Thursday	0	FY2017/18	Winter
20170825	2017-08-25	2017	3	8	August	2017-08	25	Friday	0	FY2017/18	Winter
20170826	2017-08-26	2017	3	8	August	2017-08	26	Saturday	1	FY2017/18	Winter
20170827	2017-08-27	2017	3	8	August	2017-08	27	Sunday	1	FY2017/18	Winter
20170828	2017-08-28	2017	3	8	August	2017-08	28	Monday	0	FY2017/18	Winter
20170829	2017-08-29	2017	3	8	August	2017-08	29	Tuesday	0	FY2017/18	Winter
20170830	2017-08-30	2017	3	8	August	2017-08	30	Wednesday	0	FY2017/18	Winter
20170831	2017-08-31	2017	3	8	August	2017-08	31	Thursday	0	FY2017/18	Winter
20170901	2017-09-01	2017	3	9	September	2017-09	1	Friday	0	FY2017/18	Spring
20170902	2017-09-02	2017	3	9	September	2017-09	2	Saturday	1	FY2017/18	Spring
20170903	2017-09-03	2017	3	9	September	2017-09	3	Sunday	1	FY2017/18	Spring
20170904	2017-09-04	2017	3	9	September	2017-09	4	Monday	0	FY2017/18	Spring
20170905	2017-09-05	2017	3	9	September	2017-09	5	Tuesday	0	FY2017/18	Spring
20170906	2017-09-06	2017	3	9	September	2017-09	6	Wednesday	0	FY2017/18	Spring
20170907	2017-09-07	2017	3	9	September	2017-09	7	Thursday	0	FY2017/18	Spring
20170908	2017-09-08	2017	3	9	September	2017-09	8	Friday	0	FY2017/18	Spring
20170909	2017-09-09	2017	3	9	September	2017-09	9	Saturday	1	FY2017/18	Spring
20170910	2017-09-10	2017	3	9	September	2017-09	10	Sunday	1	FY2017/18	Spring
20170911	2017-09-11	2017	3	9	September	2017-09	11	Monday	0	FY2017/18	Spring
20170912	2017-09-12	2017	3	9	September	2017-09	12	Tuesday	0	FY2017/18	Spring
20170913	2017-09-13	2017	3	9	September	2017-09	13	Wednesday	0	FY2017/18	Spring
20170914	2017-09-14	2017	3	9	September	2017-09	14	Thursday	0	FY2017/18	Spring
20170915	2017-09-15	2017	3	9	September	2017-09	15	Friday	0	FY2017/18	Spring
20170916	2017-09-16	2017	3	9	September	2017-09	16	Saturday	1	FY2017/18	Spring
20170917	2017-09-17	2017	3	9	September	2017-09	17	Sunday	1	FY2017/18	Spring
20170918	2017-09-18	2017	3	9	September	2017-09	18	Monday	0	FY2017/18	Spring
20170919	2017-09-19	2017	3	9	September	2017-09	19	Tuesday	0	FY2017/18	Spring
20170920	2017-09-20	2017	3	9	September	2017-09	20	Wednesday	0	FY2017/18	Spring
20170921	2017-09-21	2017	3	9	September	2017-09	21	Thursday	0	FY2017/18	Spring
20170922	2017-09-22	2017	3	9	September	2017-09	22	Friday	0	FY2017/18	Spring
20170923	2017-09-23	2017	3	9	September	2017-09	23	Saturday	1	FY2017/18	Spring
20170924	2017-09-24	2017	3	9	September	2017-09	24	Sunday	1	FY2017/18	Spring
20170925	2017-09-25	2017	3	9	September	2017-09	25	Monday	0	FY2017/18	Spring
20170926	2017-09-26	2017	3	9	September	2017-09	26	Tuesday	0	FY2017/18	Spring
20170927	2017-09-27	2017	3	9	September	2017-09	27	Wednesday	0	FY2017/18	Spring
20170928	2017-09-28	2017	3	9	September	2017-09	28	Thursday	0	FY2017/18	Spring
20170929	2017-09-29	2017	3	9	September	2017-09	29	Friday	0	FY2017/18	Spring
20170930	2017-09-30	2017	3	9	September	2017-09	30	Saturday	1	FY2017/18	Spring
20171001	2017-10-01	2017	4	10	October	2017-10	1	Sunday	1	FY2017/18	Spring
20171002	2017-10-02	2017	4	10	October	2017-10	2	Monday	0	FY2017/18	Spring
20171003	2017-10-03	2017	4	10	October	2017-10	3	Tuesday	0	FY2017/18	Spring
20171004	2017-10-04	2017	4	10	October	2017-10	4	Wednesday	0	FY2017/18	Spring
20171005	2017-10-05	2017	4	10	October	2017-10	5	Thursday	0	FY2017/18	Spring
20171006	2017-10-06	2017	4	10	October	2017-10	6	Friday	0	FY2017/18	Spring
20171007	2017-10-07	2017	4	10	October	2017-10	7	Saturday	1	FY2017/18	Spring
20171008	2017-10-08	2017	4	10	October	2017-10	8	Sunday	1	FY2017/18	Spring
20171009	2017-10-09	2017	4	10	October	2017-10	9	Monday	0	FY2017/18	Spring
20171010	2017-10-10	2017	4	10	October	2017-10	10	Tuesday	0	FY2017/18	Spring
20171011	2017-10-11	2017	4	10	October	2017-10	11	Wednesday	0	FY2017/18	Spring
20171012	2017-10-12	2017	4	10	October	2017-10	12	Thursday	0	FY2017/18	Spring
20171013	2017-10-13	2017	4	10	October	2017-10	13	Friday	0	FY2017/18	Spring
20171014	2017-10-14	2017	4	10	October	2017-10	14	Saturday	1	FY2017/18	Spring
20171015	2017-10-15	2017	4	10	October	2017-10	15	Sunday	1	FY2017/18	Spring
20171016	2017-10-16	2017	4	10	October	2017-10	16	Monday	0	FY2017/18	Spring
20171017	2017-10-17	2017	4	10	October	2017-10	17	Tuesday	0	FY2017/18	Spring
20171018	2017-10-18	2017	4	10	October	2017-10	18	Wednesday	0	FY2017/18	Spring
20171019	2017-10-19	2017	4	10	October	2017-10	19	Thursday	0	FY2017/18	Spring
20171020	2017-10-20	2017	4	10	October	2017-10	20	Friday	0	FY2017/18	Spring
20171021	2017-10-21	2017	4	10	October	2017-10	21	Saturday	1	FY2017/18	Spring
20171022	2017-10-22	2017	4	10	October	2017-10	22	Sunday	1	FY2017/18	Spring
20171023	2017-10-23	2017	4	10	October	2017-10	23	Monday	0	FY2017/18	Spring
20171024	2017-10-24	2017	4	10	October	2017-10	24	Tuesday	0	FY2017/18	Spring
20171025	2017-10-25	2017	4	10	October	2017-10	25	Wednesday	0	FY2017/18	Spring
20171026	2017-10-26	2017	4	10	October	2017-10	26	Thursday	0	FY2017/18	Spring
20171027	2017-10-27	2017	4	10	October	2017-10	27	Friday	0	FY2017/18	Spring
20171028	2017-10-28	2017	4	10	October	2017-10	28	Saturday	1	FY2017/18	Spring
20171029	2017-10-29	2017	4	10	October	2017-10	29	Sunday	1	FY2017/18	Spring
20171030	2017-10-30	2017	4	10	October	2017-10	30	Monday	0	FY2017/18	Spring
20171031	2017-10-31	2017	4	10	October	2017-10	31	Tuesday	0	FY2017/18	Spring
20171101	2017-11-01	2017	4	11	November	2017-11	1	Wednesday	0	FY2017/18	Spring
20171102	2017-11-02	2017	4	11	November	2017-11	2	Thursday	0	FY2017/18	Spring
20171103	2017-11-03	2017	4	11	November	2017-11	3	Friday	0	FY2017/18	Spring
20171104	2017-11-04	2017	4	11	November	2017-11	4	Saturday	1	FY2017/18	Spring
20171105	2017-11-05	2017	4	11	November	2017-11	5	Sunday	1	FY2017/18	Spring
20171106	2017-11-06	2017	4	11	November	2017-11	6	Monday	0	FY2017/18	Spring
20171107	2017-11-07	2017	4	11	November	2017-11	7	Tuesday	0	FY2017/18	Spring
20171108	2017-11-08	2017	4	11	November	2017-11	8	Wednesday	0	FY2017/18	Spring
20171109	2017-11-09	2017	4	11	November	2017-11	9	Thursday	0	FY2017/18	Spring
20171110	2017-11-10	2017	4	11	November	2017-11	10	Friday	0	FY2017/18	Spring
20171111	2017-11-11	2017	4	11	November	2017-11	11	Saturday	1	FY2017/18	Spring
20171112	2017-11-12	2017	4	11	November	2017-11	12	Sunday	1	FY2017/18	Spring
20171113	2017-11-13	2017	4	11	November	2017-11	13	Monday	0	FY2017/18	Spring
20171114	2017-11-14	2017	4	11	November	2017-11	14	Tuesday	0	FY2017/18	Spring
20171115	2017-11-15	2017	4	11	November	2017-11	15	Wednesday	0	FY2017/18	Spring
20171116	2017-11-16	2017	4	11	November	2017-11	16	Thursday	0	FY2017/18	Spring
20171117	2017-11-17	2017	4	11	November	2017-11	17	Friday	0	FY2017/18	Spring
20171118	2017-11-18	2017	4	11	November	2017-11	18	Saturday	1	FY2017/18	Spring
20171119	2017-11-19	2017	4	11	November	2017-11	19	Sunday	1	FY2017/18	Spring
20171120	2017-11-20	2017	4	11	November	2017-11	20	Monday	0	FY2017/18	Spring
20171121	2017-11-21	2017	4	11	November	2017-11	21	Tuesday	0	FY2017/18	Spring
20171122	2017-11-22	2017	4	11	November	2017-11	22	Wednesday	0	FY2017/18	Spring
20171123	2017-11-23	2017	4	11	November	2017-11	23	Thursday	0	FY2017/18	Spring
20171124	2017-11-24	2017	4	11	November	2017-11	24	Friday	0	FY2017/18	Spring
20171125	2017-11-25	2017	4	11	November	2017-11	25	Saturday	1	FY2017/18	Spring
20171126	2017-11-26	2017	4	11	November	2017-11	26	Sunday	1	FY2017/18	Spring
20171127	2017-11-27	2017	4	11	November	2017-11	27	Monday	0	FY2017/18	Spring
20171128	2017-11-28	2017	4	11	November	2017-11	28	Tuesday	0	FY2017/18	Spring
20171129	2017-11-29	2017	4	11	November	2017-11	29	Wednesday	0	FY2017/18	Spring
20171130	2017-11-30	2017	4	11	November	2017-11	30	Thursday	0	FY2017/18	Spring
20171201	2017-12-01	2017	4	12	December	2017-12	1	Friday	0	FY2017/18	Summer
20171202	2017-12-02	2017	4	12	December	2017-12	2	Saturday	1	FY2017/18	Summer
20171203	2017-12-03	2017	4	12	December	2017-12	3	Sunday	1	FY2017/18	Summer
20171204	2017-12-04	2017	4	12	December	2017-12	4	Monday	0	FY2017/18	Summer
20171205	2017-12-05	2017	4	12	December	2017-12	5	Tuesday	0	FY2017/18	Summer
20171206	2017-12-06	2017	4	12	December	2017-12	6	Wednesday	0	FY2017/18	Summer
20171207	2017-12-07	2017	4	12	December	2017-12	7	Thursday	0	FY2017/18	Summer
20171208	2017-12-08	2017	4	12	December	2017-12	8	Friday	0	FY2017/18	Summer
20171209	2017-12-09	2017	4	12	December	2017-12	9	Saturday	1	FY2017/18	Summer
20171210	2017-12-10	2017	4	12	December	2017-12	10	Sunday	1	FY2017/18	Summer
20171211	2017-12-11	2017	4	12	December	2017-12	11	Monday	0	FY2017/18	Summer
20171212	2017-12-12	2017	4	12	December	2017-12	12	Tuesday	0	FY2017/18	Summer
20171213	2017-12-13	2017	4	12	December	2017-12	13	Wednesday	0	FY2017/18	Summer
20171214	2017-12-14	2017	4	12	December	2017-12	14	Thursday	0	FY2017/18	Summer
20171215	2017-12-15	2017	4	12	December	2017-12	15	Friday	0	FY2017/18	Summer
20171216	2017-12-16	2017	4	12	December	2017-12	16	Saturday	1	FY2017/18	Summer
20171217	2017-12-17	2017	4	12	December	2017-12	17	Sunday	1	FY2017/18	Summer
20171218	2017-12-18	2017	4	12	December	2017-12	18	Monday	0	FY2017/18	Summer
20171219	2017-12-19	2017	4	12	December	2017-12	19	Tuesday	0	FY2017/18	Summer
20171220	2017-12-20	2017	4	12	December	2017-12	20	Wednesday	0	FY2017/18	Summer
20171221	2017-12-21	2017	4	12	December	2017-12	21	Thursday	0	FY2017/18	Summer
20171222	2017-12-22	2017	4	12	December	2017-12	22	Friday	0	FY2017/18	Summer
20171223	2017-12-23	2017	4	12	December	2017-12	23	Saturday	1	FY2017/18	Summer
20171224	2017-12-24	2017	4	12	December	2017-12	24	Sunday	1	FY2017/18	Summer
20171225	2017-12-25	2017	4	12	December	2017-12	25	Monday	0	FY2017/18	Summer
20171226	2017-12-26	2017	4	12	December	2017-12	26	Tuesday	0	FY2017/18	Summer
20171227	2017-12-27	2017	4	12	December	2017-12	27	Wednesday	0	FY2017/18	Summer
20171228	2017-12-28	2017	4	12	December	2017-12	28	Thursday	0	FY2017/18	Summer
20171229	2017-12-29	2017	4	12	December	2017-12	29	Friday	0	FY2017/18	Summer
20171230	2017-12-30	2017	4	12	December	2017-12	30	Saturday	1	FY2017/18	Summer
20171231	2017-12-31	2017	4	12	December	2017-12	31	Sunday	1	FY2017/18	Summer
20180101	2018-01-01	2018	1	1	January	2018-01	1	Monday	0	FY2017/18	Summer
20180102	2018-01-02	2018	1	1	January	2018-01	2	Tuesday	0	FY2017/18	Summer
20180103	2018-01-03	2018	1	1	January	2018-01	3	Wednesday	0	FY2017/18	Summer
20180104	2018-01-04	2018	1	1	January	2018-01	4	Thursday	0	FY2017/18	Summer
20180105	2018-01-05	2018	1	1	January	2018-01	5	Friday	0	FY2017/18	Summer
20180106	2018-01-06	2018	1	1	January	2018-01	6	Saturday	1	FY2017/18	Summer
20180107	2018-01-07	2018	1	1	January	2018-01	7	Sunday	1	FY2017/18	Summer
20180108	2018-01-08	2018	1	1	January	2018-01	8	Monday	0	FY2017/18	Summer
20180109	2018-01-09	2018	1	1	January	2018-01	9	Tuesday	0	FY2017/18	Summer
20180110	2018-01-10	2018	1	1	January	2018-01	10	Wednesday	0	FY2017/18	Summer
20180111	2018-01-11	2018	1	1	January	2018-01	11	Thursday	0	FY2017/18	Summer
20180112	2018-01-12	2018	1	1	January	2018-01	12	Friday	0	FY2017/18	Summer
20180113	2018-01-13	2018	1	1	January	2018-01	13	Saturday	1	FY2017/18	Summer
20180114	2018-01-14	2018	1	1	January	2018-01	14	Sunday	1	FY2017/18	Summer
20180115	2018-01-15	2018	1	1	January	2018-01	15	Monday	0	FY2017/18	Summer
20180116	2018-01-16	2018	1	1	January	2018-01	16	Tuesday	0	FY2017/18	Summer
20180117	2018-01-17	2018	1	1	January	2018-01	17	Wednesday	0	FY2017/18	Summer
20180118	2018-01-18	2018	1	1	January	2018-01	18	Thursday	0	FY2017/18	Summer
20180119	2018-01-19	2018	1	1	January	2018-01	19	Friday	0	FY2017/18	Summer
20180120	2018-01-20	2018	1	1	January	2018-01	20	Saturday	1	FY2017/18	Summer
20180121	2018-01-21	2018	1	1	January	2018-01	21	Sunday	1	FY2017/18	Summer
20180122	2018-01-22	2018	1	1	January	2018-01	22	Monday	0	FY2017/18	Summer
20180123	2018-01-23	2018	1	1	January	2018-01	23	Tuesday	0	FY2017/18	Summer
20180124	2018-01-24	2018	1	1	January	2018-01	24	Wednesday	0	FY2017/18	Summer
20180125	2018-01-25	2018	1	1	January	2018-01	25	Thursday	0	FY2017/18	Summer
20180126	2018-01-26	2018	1	1	January	2018-01	26	Friday	0	FY2017/18	Summer
20180127	2018-01-27	2018	1	1	January	2018-01	27	Saturday	1	FY2017/18	Summer
20180128	2018-01-28	2018	1	1	January	2018-01	28	Sunday	1	FY2017/18	Summer
20180129	2018-01-29	2018	1	1	January	2018-01	29	Monday	0	FY2017/18	Summer
20180130	2018-01-30	2018	1	1	January	2018-01	30	Tuesday	0	FY2017/18	Summer
20180131	2018-01-31	2018	1	1	January	2018-01	31	Wednesday	0	FY2017/18	Summer
20180201	2018-02-01	2018	1	2	February	2018-02	1	Thursday	0	FY2017/18	Summer
20180202	2018-02-02	2018	1	2	February	2018-02	2	Friday	0	FY2017/18	Summer
20180203	2018-02-03	2018	1	2	February	2018-02	3	Saturday	1	FY2017/18	Summer
20180204	2018-02-04	2018	1	2	February	2018-02	4	Sunday	1	FY2017/18	Summer
20180205	2018-02-05	2018	1	2	February	2018-02	5	Monday	0	FY2017/18	Summer
20180206	2018-02-06	2018	1	2	February	2018-02	6	Tuesday	0	FY2017/18	Summer
20180207	2018-02-07	2018	1	2	February	2018-02	7	Wednesday	0	FY2017/18	Summer
20180208	2018-02-08	2018	1	2	February	2018-02	8	Thursday	0	FY2017/18	Summer
20180209	2018-02-09	2018	1	2	February	2018-02	9	Friday	0	FY2017/18	Summer
20180210	2018-02-10	2018	1	2	February	2018-02	10	Saturday	1	FY2017/18	Summer
20180211	2018-02-11	2018	1	2	February	2018-02	11	Sunday	1	FY2017/18	Summer
20180212	2018-02-12	2018	1	2	February	2018-02	12	Monday	0	FY2017/18	Summer
20180213	2018-02-13	2018	1	2	February	2018-02	13	Tuesday	0	FY2017/18	Summer
20180214	2018-02-14	2018	1	2	February	2018-02	14	Wednesday	0	FY2017/18	Summer
20180215	2018-02-15	2018	1	2	February	2018-02	15	Thursday	0	FY2017/18	Summer
20180216	2018-02-16	2018	1	2	February	2018-02	16	Friday	0	FY2017/18	Summer
20180217	2018-02-17	2018	1	2	February	2018-02	17	Saturday	1	FY2017/18	Summer
20180218	2018-02-18	2018	1	2	February	2018-02	18	Sunday	1	FY2017/18	Summer
20180219	2018-02-19	2018	1	2	February	2018-02	19	Monday	0	FY2017/18	Summer
20180220	2018-02-20	2018	1	2	February	2018-02	20	Tuesday	0	FY2017/18	Summer
20180221	2018-02-21	2018	1	2	February	2018-02	21	Wednesday	0	FY2017/18	Summer
20180222	2018-02-22	2018	1	2	February	2018-02	22	Thursday	0	FY2017/18	Summer
20180223	2018-02-23	2018	1	2	February	2018-02	23	Friday	0	FY2017/18	Summer
20180224	2018-02-24	2018	1	2	February	2018-02	24	Saturday	1	FY2017/18	Summer
20180225	2018-02-25	2018	1	2	February	2018-02	25	Sunday	1	FY2017/18	Summer
20180226	2018-02-26	2018	1	2	February	2018-02	26	Monday	0	FY2017/18	Summer
20180227	2018-02-27	2018	1	2	February	2018-02	27	Tuesday	0	FY2017/18	Summer
20180228	2018-02-28	2018	1	2	February	2018-02	28	Wednesday	0	FY2017/18	Summer
20180301	2018-03-01	2018	1	3	March	2018-03	1	Thursday	0	FY2017/18	Autumn
20180302	2018-03-02	2018	1	3	March	2018-03	2	Friday	0	FY2017/18	Autumn
20180303	2018-03-03	2018	1	3	March	2018-03	3	Saturday	1	FY2017/18	Autumn
20180304	2018-03-04	2018	1	3	March	2018-03	4	Sunday	1	FY2017/18	Autumn
20180305	2018-03-05	2018	1	3	March	2018-03	5	Monday	0	FY2017/18	Autumn
20180306	2018-03-06	2018	1	3	March	2018-03	6	Tuesday	0	FY2017/18	Autumn
20180307	2018-03-07	2018	1	3	March	2018-03	7	Wednesday	0	FY2017/18	Autumn
20180308	2018-03-08	2018	1	3	March	2018-03	8	Thursday	0	FY2017/18	Autumn
